year,state_abbr,state_name,population,violent_crime,"violent crimes per 100,000 people",homicide,"homicides per 100,000 people ",rape_legacy,"rapes legacy per 100,000 people",rape_revised,"rapes revised per 100,000 people",robbery,"robberies per 100,000 people",aggravated_assault,"aggravated assaults per 100,000 people",property_crime,"property crimes per 100,000 people",burglary,"burglaries per 100,000 people",larceny,"larcenies per 100,000 people",motor_vehicle_theft,"motor vehicle theft per 100,000 people",caveats,
2006,ME,Maine,1321574,1533,116.00,23,1.74,341,25.80,,0,383,28.98,786,59.47,33658,2546.81,6846,518.02,25465,1926.87,1347,101.92,,
2006,MI,Michigan,10095643,56981,564.41,721,7.14,5347,52.96,,0,14229,140.94,36684,363.36,325594,3225.09,76313,755.90,199183,1972.96,50098,496.23,,
2006,MN,Minnesota,5167101,16042,310.46,126,2.44,1645,31.84,,0,5441,105.30,8830,170.89,159276,3082.50,30306,586.52,115693,2239.03,13277,256.95,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",
2006,MO,Missouri,5842713,31897,545.93,369,6.32,1764,30.19,,0,7597,130.03,22167,379.40,224007,3833.96,44734,765.64,153874,2633.61,25399,434.71,,
2006,MS,Mississippi,2910540,9076,311.83,231,7.94,1039,35.70,,0,3259,111.97,4547,156.23,92853,3190.23,27117,931.68,57406,1972.35,8330,286.20,,
2006,MT,Montana,944632,3564,377.29,33,3.49,348,36.84,,0,233,24.67,2950,312.29,26986,2856.77,3380,357.81,21659,2292.85,1947,206.11,,
2006,NC,North Carolina,8856505,42088,475.22,539,6.09,2495,28.17,,0,13468,152.07,25586,288.89,364549,4116.17,107333,1211.91,227114,2564.37,30102,339.89,,
2006,ND,North Dakota,635867,1255,197.37,14,2.20,241,37.90,,0,75,11.79,925,145.47,13359,2100.91,2601,409.05,9672,1521.07,1086,170.79,,
2006,NE,Nebraska,1768331,5197,293.89,51,2.88,577,32.63,,0,1136,64.24,3433,194.14,59411,3359.72,9535,539.21,44710,2528.37,5166,292.14,,
2006,NH,New Hampshire,1314895,1785,135.75,13,0.99,295,22.44,,0,435,33.08,1042,79.25,26060,1981.91,4395,334.25,20179,1534.65,1486,113.01,,
2006,NJ,New Jersey,8724560,30550,350.16,427,4.89,1201,13.77,,0,13360,153.13,15562,178.37,198820,2278.85,39384,451.42,134687,1543.77,24749,283.67,,
2006,NM,New Mexico,1954599,12797,654.71,134,6.86,1073,54.90,,0,2095,107.18,9495,485.78,76000,3888.27,20906,1069.58,45864,2346.47,9230,472.22,,
2006,NV,Nevada,2495529,18687,748.82,226,9.06,1092,43.76,,0,7038,282.02,10331,413.98,102338,4100.85,24902,997.86,50429,2020.77,27007,1082.22,,
2006,NY,New York,19306183,84016,435.18,922,4.78,3168,16.41,,0,34459,178.49,45467,235.50,398577,2064.50,68617,355.41,297827,1542.65,32133,166.44,,
2006,OH,Ohio,11478006,41491,361.48,560,4.88,4770,41.56,,0,19418,169.18,16743,145.87,423334,3688.22,105639,920.36,279718,2436.99,37977,330.87,,
2006,OK,Oklahoma,3579212,17905,500.25,210,5.87,1488,41.57,,0,3145,87.87,13062,364.94,129728,3624.48,34437,962.14,81853,2286.90,13438,375.45,,
2006,OR,Oregon,3700758,10534,284.64,88,2.38,1219,32.94,,0,2711,73.26,6516,176.07,137858,3725.13,24324,657.27,98897,2672.34,14637,395.51,,
2006,PA,Pennsylvania,12440621,55028,442.33,741,5.96,3611,29.03,,0,21095,169.57,29581,237.78,304589,2448.34,57739,464.12,217142,1745.43,29708,238.80,,
2006,RI,Rhode Island,1067610,2460,230.42,27,2.53,289,27.07,,0,740,69.31,1404,131.51,27914,2614.63,5453,510.77,18852,1765.81,3609,338.04,,
2006,SC,South Carolina,4321249,33322,771.12,362,8.38,1834,42.44,,0,5902,136.58,25224,583.72,184712,4274.50,42952,993.97,125075,2894.42,16685,386.12,,
2006,SD,South Dakota,781919,2071,264.86,30,3.84,465,59.47,,0,158,20.21,1418,181.35,13812,1766.42,3024,386.74,9954,1273.02,834,106.66,,
2006,TN,Tennessee,6038803,46043,762.45,419,6.94,2194,36.33,,0,11143,184.52,32287,534.66,249860,4137.57,63024,1043.65,164183,2718.80,22653,375.12,,
2006,TX,Texas,23507783,121602,517.28,1386,5.90,8429,35.86,,0,37256,158.48,74531,317.05,959846,4083.10,215710,917.61,648711,2759.56,95425,405.93,,
2006,UT,Utah,2550063,5771,226.31,51,2.00,891,34.94,,0,1242,48.70,3587,140.66,89572,3512.54,14721,577.28,66480,2606.99,8371,328.27,,
2006,VA,Virginia,7642884,21683,283.70,403,5.27,1829,23.93,,0,7779,101.78,11672,152.72,190257,2489.34,32166,420.86,143292,1874.84,14799,193.63,,
2006,VT,Vermont,623908,905,145.05,14,2.24,173,27.73,,0,114,18.27,604,96.81,14920,2391.38,3443,551.84,10857,1740.16,620,99.37,,
2006,WA,Washington,6395798,22303,348.71,197,3.08,2748,42.97,,0,6424,100.44,12934,202.23,288456,4510.09,58843,920.03,183179,2864.05,46434,726.01,,
2006,WI,Wisconsin,5556506,15899,286.13,165,2.97,1233,22.19,,0,5564,100.13,8937,160.84,156748,2820.98,27038,486.60,115682,2081.92,14028,252.46,,
2006,WV,West Virginia,1818470,5113,281.17,80,4.40,404,22.22,,0,853,46.91,3776,207.65,47941,2636.34,11579,636.74,32305,1776.49,4057,223.10,,
2006,WY,Wyoming,515004,1307,253.78,13,2.52,151,29.32,,0,72,13.98,1071,207.96,15381,2986.58,2322,450.87,12255,2379.59,804,156.12,,
2007,,,301621157,1422970,471.77,17128,5.68,92160,30.55,,0,447324,148.31,866358,287.23,9882212,3276.37,2190198,726.14,6591542,2185.37,1100472,364.85,,
2007,AK,Alaska,683478,4520,661.32,43,6.29,545,79.74,,0,581,85.01,3351,490.29,23096,3379.19,3734,546.32,16929,2476.89,2433,355.97,,
2007,AL,Alabama,4627851,20775,448.91,412,8.90,1548,33.45,,0,7398,159.86,11417,246.70,184082,3977.70,45379,980.56,124465,2689.48,14238,307.66,,
2007,AR,Arkansas,2834797,15226,537.11,198,6.98,1294,45.65,,0,3105,109.53,10629,374.95,112130,3955.49,32035,1130.06,73096,2578.53,6999,246.90,,
2007,AZ,Arizona,6338755,32835,518.00,548,8.65,2353,37.12,,0,9764,154.04,20170,318.20,287308,4532.56,59988,946.37,177076,2793.55,50244,792.65,,
2007,CA,California,36553215,191561,524.06,2262,6.19,9046,24.75,,0,70706,193.43,109547,299.69,1112510,3043.54,237850,650.70,654526,1790.61,220134,602.23,,
2007,CO,Colorado,4861515,17101,351.76,155,3.19,2075,42.68,,0,3461,71.19,11410,234.70,145808,2999.23,28633,588.97,100519,2067.65,16656,342.61,,
2007,CT,Connecticut,3502309,10547,301.14,113,3.23,690,19.70,,0,4303,122.86,5441,155.35,86528,2470.60,15640,446.56,60937,1739.91,9951,284.13,,
2007,DC,District of Columbia,588292,8325,1415.11,181,30.77,192,32.64,,0,4265,724.98,3687,626.73,28922,4916.27,3926,667.36,17390,2956.02,7606,1292.90,District of Columbia data include reports from the Zoological Police,
2007,DE,Delaware,864764,6100,705.39,39,4.51,341,39.43,,0,1763,203.87,3957,457.58,29216,3378.49,6420,742.40,20454,2365.27,2342,270.83,,
2007,FL,Florida,18251243,131878,722.57,1202,6.59,6149,33.69,,0,38155,209.05,86372,473.24,746249,4088.76,181836,996.29,490783,2689.04,73630,403.42,,
2007,GA,Georgia,9544750,46917,491.55,720,7.54,2198,23.03,,0,17291,181.16,26708,279.82,371248,3889.55,90294,946.01,238436,2498.09,42518,445.46,,
2007,HI,Hawaii,1283388,3544,276.14,24,1.87,377,29.38,,0,1122,87.42,2021,157.47,52866,4119.25,9089,708.20,37494,2921.49,6283,489.56,,
2007,IA,Iowa,2988046,8970,300.20,39,1.31,970,32.46,,0,1328,44.44,6633,221.98,79133,2648.32,17176,574.82,57018,1908.20,4939,165.29,,
2007,ID,Idaho,1499402,3841,256.17,49,3.27,607,40.48,,0,243,16.21,2942,196.21,34124,2275.84,7131,475.59,24727,1649.12,2266,151.13,,
2007,IL,Illinois,12852548,68528,533.19,752,5.85,4103,31.92,,0,23100,179.73,40573,315.68,377322,2935.78,75524,587.62,267911,2084.50,33887,263.66,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2007",
2007,IN,Indiana,6345289,21310,335.84,350,5.52,1738,27.39,,0,7845,123.64,11377,179.30,213887,3370.80,46485,732.59,147999,2332.42,19403,305.79,,
2007,KS,Kansas,2775997,12730,458.57,106,3.82,1287,46.36,,0,2022,72.84,9315,335.56,102961,3708.97,20461,737.07,73900,2662.11,8600,309.80,,
2007,KY,Kentucky,4241474,12329,290.68,206,4.86,1365,32.18,,0,4068,95.91,6690,157.73,107987,2545.98,27820,655.90,71489,1685.48,8678,204.60,,
2007,LA,Louisiana,4293204,31789,740.45,625,14.56,1427,33.24,,0,6316,147.12,23421,545.54,180516,4204.69,46932,1093.17,118291,2755.31,15293,356.21,,
2007,MA,Massachusetts,6449755,28487,441.68,187,2.90,1643,25.47,,0,7021,108.86,19636,304.45,154743,2399.21,35767,554.55,103925,1611.30,15051,233.36,,
2007,MD,Maryland,5618344,36063,641.88,554,9.86,1179,20.98,,0,13258,235.98,21072,375.06,192796,3431.54,37095,660.25,127308,2265.93,28393,505.36,,
2007,ME,Maine,1317207,1565,118.81,20,1.52,392,29.76,,0,349,26.50,804,61.04,32249,2448.29,6745,512.07,24228,1839.35,1276,96.87,,
2007,MI,Michigan,10071822,53765,533.82,661,6.56,4592,45.59,,0,13365,132.70,35147,348.96,308550,3063.50,75273,747.36,191289,1899.25,41988,416.89,,
2007,MN,Minnesota,5197621,15054,289.63,116,2.23,1873,36.04,,0,4770,91.77,8295,159.59,158257,3044.80,29717,571.74,115892,2229.71,12648,243.34,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",
2007,MO,Missouri,5878415,32962,560.73,367,6.24,1785,30.37,,0,7728,131.46,23082,392.66,225113,3829.48,44897,763.76,156319,2659.20,23897,406.52,,
2007,MS,Mississippi,2918785,8502,291.29,202,6.92,1033,35.39,,0,2896,99.22,4371,149.75,90887,3113.86,27223,932.68,56473,1934.81,7191,246.37,,
2007,MT,Montana,957861,3638,379.80,27,2.82,363,37.90,,0,233,24.33,3015,314.76,27837,2906.16,3476,362.89,22315,2329.67,2046,213.60,,
2007,NC,North Carolina,9061032,42231,466.07,584,6.45,2386,26.33,,0,13534,149.36,25727,283.93,369893,4082.24,108700,1199.64,233241,2574.11,27952,308.49,,
2007,ND,North Dakota,639715,1343,209.94,17,2.66,252,39.39,,0,75,11.72,999,156.16,12796,2000.27,2314,361.72,9500,1485.04,982,153.51,,
2007,NE,Nebraska,1774571,5524,311.29,71,4.00,550,30.99,,0,1115,62.83,3788,213.46,55765,3142.45,9035,509.14,41484,2337.69,5246,295.62,,
2007,NH,New Hampshire,1315828,1896,144.09,12,0.91,357,27.13,,0,451,34.27,1076,81.77,26394,2005.89,5074,385.61,19909,1513.04,1411,107.23,,
2007,NJ,New Jersey,8685920,28544,328.62,381,4.39,1032,11.88,,0,12567,144.68,14564,167.67,192338,2214.37,37234,428.67,133145,1532.88,21959,252.81,,
2007,NM,New Mexico,1969915,13311,675.71,183,9.29,1028,52.18,,0,2323,117.92,9777,496.32,75168,3815.80,20823,1057.05,45442,2306.80,8903,451.95,,
2007,NV,Nevada,2565382,19365,754.86,193,7.52,1096,42.72,,0,6938,270.45,11138,434.17,97118,3785.71,24911,971.04,49844,1942.95,22363,871.72,,
2007,NY,New York,19297729,79962,414.36,805,4.17,2928,15.17,,0,31085,161.08,45144,233.93,383624,1987.92,64914,336.38,290681,1506.30,28029,145.25,,
2007,OH,Ohio,11466917,40759,355.45,529,4.61,4661,40.65,,0,18351,160.03,17218,150.15,397681,3468.07,99049,863.78,264677,2308.18,33955,296.11,,
2007,OK,Oklahoma,3617316,18234,504.08,224,6.19,1565,43.26,,0,3392,93.77,13053,360.85,128714,3558.27,34367,950.07,80747,2232.24,13600,375.97,,
2007,OR,Oregon,3747455,11015,293.93,76,2.03,1276,34.05,,0,2864,76.43,6799,181.43,132773,3543.02,22979,613.19,95157,2539.24,14637,390.59,,
2007,PA,Pennsylvania,12432792,51806,416.69,725,5.83,3443,27.69,,0,19440,156.36,28198,226.80,293850,2363.51,56091,451.15,211248,1699.12,26511,213.23,,
2007,RI,Rhode Island,1057832,2424,229.15,19,1.80,258,24.39,,0,760,71.85,1387,131.12,27576,2606.84,5206,492.14,19175,1812.67,3195,302.03,,
2007,SC,South Carolina,4407709,34630,785.67,364,8.26,1773,40.22,,0,6354,144.16,26139,593.03,189304,4294.84,45398,1029.97,126802,2876.82,17104,388.05,,
2007,SD,South Dakota,796214,1926,241.89,31,3.89,433,54.38,,0,118,14.82,1344,168.80,13829,1736.84,2647,332.45,10398,1305.93,784,98.47,,
2007,TN,Tennessee,6156719,46482,754.98,405,6.58,2201,35.75,,0,11033,179.20,32843,533.45,252342,4098.64,61817,1004.06,168807,2741.83,21718,352.75,,
2007,TX,Texas,23904380,122014,510.43,1419,5.94,8460,35.39,,0,38778,162.22,73357,306.88,985421,4122.34,228320,955.14,663101,2773.97,94000,393.23,,
2007,UT,Utah,2645330,6347,239.93,59,2.23,935,35.35,,0,1425,53.87,3928,148.49,93082,3518.73,15594,589.49,68573,2592.23,8915,337.01,,
2007,VA,Virginia,7712091,21035,272.75,415,5.38,1793,23.25,,0,7696,99.79,11131,144.33,191763,2486.52,32028,415.30,145634,1888.39,14101,182.84,,
2007,VT,Vermont,621254,802,129.09,13,2.09,128,20.60,,0,79,12.72,582,93.68,14702,2366.50,3200,515.09,10853,1746.95,649,104.47,,
2007,WA,Washington,6468424,21768,336.53,174,2.69,2653,41.01,,0,6079,93.98,12862,198.84,261776,4046.98,52874,817.42,170782,2640.24,38120,589.32,,
2007,WI,Wisconsin,5601640,16330,291.52,185,3.30,1227,21.90,,0,5480,97.83,9438,168.49,159305,2843.90,27890,497.89,117957,2105.76,13458,240.25,,
2007,WV,West Virginia,1812035,5016,276.82,65,3.59,388,21.41,,0,847,46.74,3716,205.07,45620,2517.61,10822,597.23,31321,1728.50,3477,191.88,,
2007,WY,Wyoming,522830,1344,257.06,21,4.02,172,32.90,,0,84,16.07,1067,204.08,15053,2879.14,2365,452.35,11875,2271.29,813,155.50,,
2008,,,304059724,1394461,458.61,16465,5.42,90750,29.85,,0,443563,145.88,843683,277.47,9774152,3214.55,2228887,733.04,6586206,2166.09,959059,315.42,,
2008,AK,Alaska,686293,4475,652.05,27,3.93,447,65.13,,0,645,93.98,3356,489.00,20090,2927.32,3237,471.66,15225,2218.44,1628,237.22,,
2008,AL,Alabama,4661900,21110,452.82,351,7.53,1618,34.71,,0,7346,157.58,11795,253.01,190416,4084.51,50411,1081.34,126539,2714.32,13466,288.85,,
2008,AR,Arkansas,2855390,14649,513.03,165,5.78,1463,51.24,,0,2777,97.25,10244,358.76,110360,3864.97,33912,1187.65,69905,2448.18,6543,229.15,,
2008,AZ,Arizona,6500180,31567,485.63,462,7.11,2200,33.85,,0,9809,150.90,19096,293.78,266653,4102.24,58606,901.61,169460,2607.00,38587,593.63,,
2008,CA,California,36756666,185329,504.21,2142,5.83,8903,24.22,,0,69388,188.78,104896,285.38,1080996,2940.95,237811,646.99,650656,1770.17,192529,523.79,,
2008,CO,Colorado,4939456,17480,353.89,165,3.34,2151,43.55,,0,3404,68.91,11760,238.08,139340,2820.96,28054,567.96,97937,1982.75,13349,270.25,,
2008,CT,Connecticut,3501252,10737,306.66,132,3.77,680,19.42,,0,4043,115.47,5882,168.00,87210,2490.82,15107,431.47,63212,1805.41,8891,253.94,,
2008,DC,District of Columbia,591833,8509,1437.74,186,31.43,186,31.43,,0,4430,748.52,3707,626.36,30211,5104.65,3788,640.05,19958,3372.24,6465,1092.37,District of Columbia data include reports from the Zoological Police,
2008,DE,Delaware,873092,6187,708.63,57,6.53,371,42.49,,0,1847,211.55,3912,448.06,31385,3594.70,6783,776.89,22045,2524.93,2557,292.87,,
2008,FL,Florida,18328340,126256,688.86,1168,6.37,5972,32.58,,0,36268,197.88,82848,452.02,758889,4140.52,188472,1028.31,506902,2765.67,63515,346.54,,
2008,GA,Georgia,9685744,47353,488.89,640,6.61,2334,24.10,,0,17808,183.86,26571,274.33,387917,4005.03,100564,1038.27,247709,2557.46,39644,409.30,,
2008,HI,Hawaii,1288198,3510,272.47,26,2.02,363,28.18,,0,1085,84.23,2036,158.05,45944,3566.53,9404,730.01,31424,2439.38,5116,397.14,,
2008,IA,Iowa,3002555,8651,288.12,77,2.56,937,31.21,,0,1249,41.60,6388,212.75,73273,2440.35,16598,552.80,52299,1741.82,4376,145.74,,
2008,ID,Idaho,1523816,3680,241.50,23,1.51,579,38.00,,0,239,15.68,2839,186.31,31940,2096.05,6748,442.84,23532,1544.28,1660,108.94,,
2008,IL,Illinois,12901563,67780,525.36,790,6.12,4118,31.92,,0,24054,186.44,38818,300.88,378355,2932.63,78968,612.08,266815,2068.08,32572,252.47,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2008",
2008,IN,Indiana,6376792,21525,337.55,322,5.05,1711,26.83,,0,7580,118.87,11912,186.80,213639,3350.26,48805,765.35,147334,2310.47,17500,274.43,,
2008,KS,Kansas,2802134,11554,412.33,113,4.03,1226,43.75,,0,1681,59.99,8534,304.55,94882,3386.06,19651,701.29,67826,2420.51,7405,264.26,,
2008,KY,Kentucky,4269245,12690,297.24,201,4.71,1457,34.13,,0,4080,95.57,6952,162.84,114492,2681.79,29556,692.30,77279,1810.13,7657,179.35,,
2008,LA,Louisiana,4410796,29613,671.38,544,12.33,1250,28.34,,0,6241,141.49,21578,489.21,171179,3880.91,45524,1032.10,112091,2541.29,13564,307.52,,
2008,MA,Massachusetts,6497967,30137,463.79,166,2.55,1751,26.95,,0,7077,108.91,21143,325.38,155919,2399.50,36251,557.88,106913,1645.33,12755,196.29,,
2008,MD,Maryland,5633597,35393,628.25,493,8.75,1127,20.00,,0,13203,234.36,20570,365.13,198165,3517.56,38849,689.59,133983,2378.29,25333,449.68,,
2008,ME,Maine,1316456,1572,119.41,31,2.35,379,28.79,,0,333,25.30,829,62.97,32433,2463.66,6559,498.23,24695,1875.87,1179,89.56,,
2008,MI,Michigan,10003422,51512,514.94,554,5.54,4507,45.05,,0,13246,132.41,33205,331.94,295100,2949.99,74787,747.61,184558,1844.95,35755,357.43,,
2008,MN,Minnesota,5220393,13853,265.36,110,2.11,1805,34.58,,0,4179,80.05,7759,148.63,149517,2864.09,26558,508.74,112764,2160.07,10195,195.29,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",
2008,MO,Missouri,5911605,29701,502.42,456,7.71,1612,27.27,,0,7395,125.09,20238,342.34,216522,3662.66,45763,774.12,150002,2537.42,20757,351.12,,
2008,MS,Mississippi,2938618,8942,304.29,236,8.03,958,32.60,,0,3079,104.78,4669,158.88,85488,2909.12,25506,867.96,53730,1828.41,6252,212.75,,
2008,MT,Montana,967440,3013,311.44,40,4.13,358,37.00,,0,204,21.09,2411,249.21,26300,2718.51,3689,381.32,20834,2153.52,1777,183.68,,
2008,NC,North Carolina,9222414,43125,467.61,599,6.50,2296,24.90,,0,14323,155.31,25907,280.91,372763,4041.92,111556,1209.62,234480,2542.50,26727,289.80,,
2008,ND,North Dakota,641481,1441,224.64,11,1.71,331,51.60,,0,73,11.38,1026,159.94,13029,2031.08,2336,364.16,9782,1524.91,911,142.02,,
2008,NE,Nebraska,1783432,5570,312.32,69,3.87,601,33.70,,0,1297,72.72,3603,202.03,51350,2879.28,8731,489.56,38394,2152.82,4225,236.90,,
2008,NH,New Hampshire,1315809,2054,156.10,14,1.06,385,29.26,,0,421,32.00,1234,93.78,28387,2157.38,4266,324.21,22714,1726.24,1407,106.93,,
2008,NJ,New Jersey,8682661,28351,326.52,376,4.33,1122,12.92,,0,12701,146.28,14152,162.99,199127,2293.39,40402,465.32,138545,1595.65,20180,232.42,,
2008,NM,New Mexico,1984356,12967,653.46,161,8.11,1118,56.34,,0,2151,108.40,9537,480.61,75718,3815.75,20706,1043.46,46995,2368.27,8017,404.01,,
2008,NV,Nevada,2600167,18973,729.68,165,6.35,1106,42.54,,0,6486,249.45,11216,431.36,90006,3461.55,24254,932.79,49814,1915.80,15938,612.96,,
2008,NY,New York,19490297,77546,397.87,836,4.29,2798,14.36,,0,31787,163.09,42125,216.13,388599,1993.81,65544,336.29,297962,1528.77,25093,128.75,,
2008,OH,Ohio,11485910,40436,352.05,547,4.76,4531,39.45,,0,18706,162.86,16652,144.98,391667,3409.98,102428,891.77,260788,2270.50,28451,247.70,,
2008,OK,Oklahoma,3642361,19359,531.50,215,5.90,1471,40.39,,0,3698,101.53,13975,383.68,126535,3473.98,35247,967.70,80265,2203.65,11023,302.63,,
2008,OR,Oregon,3790060,9909,261.45,87,2.30,1183,31.21,,0,2656,70.08,5983,157.86,125169,3302.56,21115,557.12,92677,2445.26,11377,300.18,,
2008,PA,Pennsylvania,12448279,51044,410.05,705,5.66,3485,28.00,,0,18873,151.61,27981,224.78,300294,2412.33,58687,471.45,219115,1760.20,22492,180.68,,
2008,RI,Rhode Island,1050788,2656,252.76,31,2.95,282,26.84,,0,880,83.75,1463,139.23,29895,2845.01,5766,548.73,20926,1991.46,3203,304.82,,
2008,SC,South Carolina,4479800,32746,730.97,307,6.85,1686,37.64,,0,6595,147.22,24158,539.27,189950,4240.14,45964,1026.03,126316,2819.68,17670,394.44,,
2008,SD,South Dakota,804194,2227,276.92,37,4.60,562,69.88,,0,134,16.66,1494,185.78,13867,1724.34,2683,333.63,10266,1276.56,918,114.15,,
2008,TN,Tennessee,6214888,44913,722.67,412,6.63,2078,33.44,,0,10804,173.84,31619,508.76,251089,4040.12,65093,1047.37,166793,2683.77,19203,308.98,,
2008,TX,Texas,24326974,123585,508.02,1370,5.63,8055,33.11,,0,37739,155.13,76421,314.14,969865,3986.79,230046,945.64,654435,2690.16,85384,350.98,,
2008,UT,Utah,2736424,6165,225.29,41,1.50,915,33.44,,0,1421,51.93,3788,138.43,92373,3375.68,14766,539.61,70299,2569.01,7308,267.06,,
2008,VA,Virginia,7769089,20031,257.83,370,4.76,1794,23.09,,0,7470,96.15,10397,133.83,196726,2532.16,32188,414.31,151191,1946.06,13347,171.80,,
2008,VT,Vermont,621270,854,137.46,17,2.74,133,21.41,,0,93,14.97,611,98.35,15903,2559.76,3515,565.78,11802,1899.66,586,94.32,,
2008,WA,Washington,6549224,21888,334.21,193,2.95,2653,40.51,,0,6419,98.01,12623,192.74,249283,3806.30,53136,811.33,167013,2550.12,29134,444.85,,
2008,WI,Wisconsin,5627967,15507,275.53,146,2.59,1128,20.04,,0,5163,91.74,9070,161.16,155456,2762.21,27459,487.90,116456,2069.24,11541,205.07,,
2008,WV,West Virginia,1814468,5006,275.89,67,3.69,389,21.44,,0,896,49.38,3654,201.38,45971,2533.58,10840,597.42,31967,1761.78,3164,174.38,,
